name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"O3+ Eye Circle Cream - Brightening & Whitening for Dark Circles, Finelines and Puffy Bags, 15g",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/31cr84-sGkL._AC_UL320_.jpg,https://www.amazon.in/O3-Eye-Circle-Cream-15g/dp/B07BP5TCV9/ref=sr_1_193?qid=1679215105&s=luxury-beauty&sr=1-193,3.8,"1,005",₹423,₹445
Biolage Hydrasource Conditioner | Paraben Free|Intensely Hydrates Dry Hair | For Dry Hair,beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/71ZPyC85cDL._AC_UL320_.jpg,https://www.amazon.in/MATRIX-fbb-Biolage-Hydrating-Conditioner/dp/B0141OIZ66/ref=sr_1_194?qid=1679215105&s=luxury-beauty&sr=1-194,4.2,342,,₹180
"Tvaksh Faceguard Silicone Sunscreen Gel SPF30, 30gm",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/71fc+oPmz3L._AC_UL320_.jpg,https://www.amazon.in/Faceguard-Silicone-Sunscreen-Gel-SPF-30/dp/B07BJ6J81B/ref=sr_1_195?qid=1679215105&s=luxury-beauty&sr=1-195,4.3,149,₹441,₹501
Davidoff Cool Water For Men. Eau De Toilette Spray 4.2 Ounces,beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/410EqXHsCRL._AC_UL320_.jpg,https://www.amazon.in/Davidoff-Water-Toilette-Spray-Ounces/dp/B0009OAHC8/ref=sr_1_196?qid=1679215105&s=luxury-beauty&sr=1-196,4.2,"28,269","₹4,250","₹4,750"
De Fabulous Get Closer Scalp Aid Shampoo and Conditioner – 250ml| Sulphate Free | pH Balanced | (Combo Set),beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/51NQQCvk-fL._AC_UL320_.jpg,https://www.amazon.in/Fabulous-Closer-Shampoo-Conditioner-Sulfate/dp/B07SPZQXQ5/ref=sr_1_197?qid=1679215105&s=luxury-beauty&sr=1-197,3.9,62,"₹2,565","₹2,700"
"Just Herbs Anti Hairfall Natural Hair Mask with Castor & Black Onion Seed for Dandruff, Boost Hair Growth & Hair Spa - Sui...",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/61LdDhZKVJL._AC_UL320_.jpg,https://www.amazon.in/Just-Herbs-Hairfall-Natural-Dandruff/dp/B0B129GKGW/ref=sr_1_198?qid=1679215105&s=luxury-beauty&sr=1-198,4.6,612,₹524,₹595
"Forest Essentials Hair Cleanser Amla, Honey & Mulethi 200ml (Shampoo)",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/615cql1+7yS._AC_UL320_.jpg,https://www.amazon.in/Forest-Essentials-Cleanser-Honey-Mulethi/dp/B01N4L7MX2/ref=sr_1_199?qid=1679215105&s=luxury-beauty&sr=1-199,4.4,654,,"₹1,575"
"MATRIX Opti Long Professional 200ml Shampoo + 98g conditioner |For healthy, long hair with nourished lengths and split end...",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/518lpCmsKxL._AC_UL320_.jpg,https://www.amazon.in/Professional-conditioner-nourished-protection-Ceramide/dp/B093VC65ML/ref=sr_1_200?qid=1679215105&s=luxury-beauty&sr=1-200,4.3,157,₹585,₹620
"Nautica Voyage Eau De Toilette For Men, 100Ml",beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/61gm2yDGyyL._AC_UL320_.jpg,https://www.amazon.in/Nautica-Voyage-Men-Toilette-Spray/dp/B000P22TIY/ref=sr_1_201?qid=1679215105&s=luxury-beauty&sr=1-201,3.9,"84,763","₹2,145","₹3,900"
Wella Professionals EIMI Mistify Me Strong Fast Drying Hair Spray | 300 ml | Finishing Hairspray | Hair Setting & Styling ...,beauty & health,Luxury Beauty,https://m.media-amazon.com/images/I/41--zSH5wuL._AC_UL320_.jpg,https://www.amazon.in/Wella-Professionals-Mistify-Strong-drying/dp/B07CPZFCH6/ref=sr_1_202?qid=1679215105&s=luxury-beauty&sr=1-202,4.2,132,₹637,₹670
