name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
DOMENICO Waterproof Colorful Children Bib Cute Cartoon Animals Baby Bibs Full Sleeve Children Apron Long Sleeve Feeding Bibs,toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Ne6OM4+4L._AC_UL320_.jpg,https://www.amazon.in/DOMENICO-Waterproof-Colorful-Children-Cartoon/dp/B09DPG6Q51/ref=sr_1_385?qid=1679220243&s=baby&sr=1-385,4.1,271,₹295,₹499
"Fisher-Price Baby's Food Mash and Serve Bowl Set (3 Months+, Blue and Red)",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51xbLqimAvL._AC_UL320_.jpg,https://www.amazon.in/Fisher-Price-Babys-Food-Serve-Months/dp/B07FZ2JDQT/ref=sr_1_386?qid=1679220243&s=baby&sr=1-386,4.4,"3,277",₹266,₹315
"Chicco Teat Perfect 5 with Anti-Colic Effect, Nipple For Wide Neck Feeding Bottles, Food Flow, For Babies 6m+ (Pack of 2)",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61NIbwFGfKL._AC_UL320_.jpg,https://www.amazon.in/Chicco-Teats-Perfect-Food-Nipple/dp/B084HLSDVH/ref=sr_1_387?qid=1679220243&s=baby&sr=1-387,4.4,"1,204",,₹299
Naughty Kidz Water Filled Soft Cooling Teether Bpa Free Specially Designed to Ease Teething,toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71TAdjJePNL._AC_UL320_.jpg,https://www.amazon.in/Naughty-Kidz-BPA-free-Specially-Multicolour/dp/B07WV1KBK9/ref=sr_1_388?qid=1679220243&s=baby&sr=1-388,3.1,455,₹175,₹360
"Baybee Silicone Bottle Cleaning Brush for Baby Feeding Bottle, Hangable & Portable Cup Brush Cleaning Kit with Bottle Brus...",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71s2EhnR8DL._AC_UL320_.jpg,https://www.amazon.in/Silicone-Cleaning-Feeding-Hangable-Portable/dp/B09DFTMHKF/ref=sr_1_389?qid=1679220243&s=baby&sr=1-389,4.1,746,₹329,₹429
"BeeBaby Apple Fruit Shape Soft Silicone Teether for 3-6 Months with Carrying Case, BPA Free Teething Toy for Babies with T...",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61iKqT2Ki2L._AC_UL320_.jpg,https://www.amazon.in/Silicone-Carrying-Teething-Textured-Soothing/dp/B0B32R7BFY/ref=sr_1_390?qid=1679220243&s=baby&sr=1-390,4.1,"1,568",₹141,₹249
"Baybee 5 in 1 Baby Bottle Warmer & Sterilizer |Electric Baby Food,Water & Milk Heater & Defrost with Manual Temperature Ad...",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61q3q1WHTPL._AC_UL320_.jpg,https://www.amazon.in/Sterilizer-Electric-Defrost-Temperature-Display/dp/B08LQKW1YT/ref=sr_1_391?qid=1679220243&s=baby&sr=1-391,4.0,579,"₹1,699","₹2,299"
"Luv Lap Silicone Baby Teether for 3months+ baby, Teething and chewing Toys for babies with Hygienic Carrying case, 3m+, BP...",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71lHYWyqm0L._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Silicone-Teether-Bottle-Light/dp/B07VYTVWBK/ref=sr_1_392_mod_primary_new?qid=1679220243&s=baby&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-392,4.1,"11,419",₹230,₹249
"Luvlap Anti-Colic Natura Flo Teat/Nipple for Wide Neck Bottle, 4pcs, Medium Flow, 3m+",toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81rrbSy2QBL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Anti-Colic-Natura-Nipple-Bottle/dp/B08FT2K6WF/ref=sr_1_393?qid=1679220243&s=baby&sr=1-393,4.2,"3,262",,₹190
KRADYL KROFT 5in1 Baby Feeding Pillow with Detachable Cover (Pythagoras) KK5in1-229,toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ozehh+14L._AC_UL320_.jpg,https://www.amazon.in/Kradyl-Kroft-Detachable-Pythagoras-KK5in1-229/dp/B07BZK8P3T/ref=sr_1_394?qid=1679220243&s=baby&sr=1-394,4.3,"10,471","₹1,049","₹2,199"
GNR Tilismi Moti for Babies Oral Health Care - 2 Piece,toys & baby products,Nursing & Feeding,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5147+XYX0fL._AC_UL320_.jpg,https://www.amazon.in/Tilismi-Moti-babies-oral-health/dp/B08KS2TYZ8/ref=sr_1_395?qid=1679220243&s=baby&sr=1-395,4.0,179,₹149,₹199
