name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Aqualogica Glow+ Dewy Sunscreen SPF 50 PA+++ For UVA/B & Blue Light Protection, for Glowing & Well Protected Skin, Cream, 50G",stores,Amazon Fashion,https://m.media-amazon.com/images/I/51TSC6UogxL._AC_UL320_.jpg,https://www.amazon.in/Aqualogica-Sunscreen-Protection-Glowing-Protected/dp/B09TPFTJNN/ref=sr_1_49?qid=1679212359&s=apparel&sr=1-49,4.2,"3,628",₹351,₹399
MARVIK Soft Silicone Adjustable Band Strap Compatible for Oneplus Smart Band & Oppo Smart Band,stores,Amazon Fashion,https://m.media-amazon.com/images/I/51vYDop04SL._AC_UL320_.jpg,https://www.amazon.in/MARVIK-Silicone-Adjustable-Compatible-Oneplus/dp/B0B7J1QG1F/ref=sr_1_50?qid=1679212359&s=apparel&sr=1-50,3.9,291,₹249,₹999
108 Panchatantra Stories for Children (Illustrated) - Story Book for Kids - Moral Stories - Bedtime Stories - 3 Years to 1...,stores,Amazon Fashion,https://m.media-amazon.com/images/I/81VJ+MAc7YL._AC_UL320_.jpg,https://www.amazon.in/108-Panchatantra-Stories-Illustrated-children/dp/9390292921/ref=sr_1_51?qid=1679212359&s=apparel&sr=1-51,4.4,"2,950",₹125,₹160
Black and White and Blue: Adult Cinema From the Victorian Age to the VCR,stores,Amazon Fashion,https://m.media-amazon.com/images/I/51RIhaW3t1L._AC_UL320_.jpg,https://www.amazon.in/Black-White-Blue-Cinema-Victorian-ebook/dp/B001TV00YK/ref=sr_1_52?qid=1679212359&s=apparel&sr=1-52,4.2,8,,₹584.16
SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),stores,Amazon Fashion,https://m.media-amazon.com/images/I/61kmCas5OCL._AC_UL320_.jpg,https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_53?qid=1679212359&s=apparel&sr=1-53,4.0,"17,985",₹299,₹799
"The Derma Co 1% Hyaluronic Sunscreen Aqua Ultra Light Gel with SPF 50 PA++++ For Broad Spectrum, UV A, UV B & Blue Light P...",stores,Amazon Fashion,https://m.media-amazon.com/images/I/51x3cj+-iUL._AC_UL320_.jpg,https://www.amazon.in/Derma-Co-Hyaluronic-Sunscreen-Protection/dp/B095CRM8NF/ref=sr_1_54?qid=1679212359&s=apparel&sr=1-54,4.3,"5,830",₹448,₹499
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2,...",stores,Amazon Fashion,https://m.media-amazon.com/images/I/61Q0R5cdxWL._AC_UL320_.jpg,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09NVPSCQT/ref=sr_1_55?qid=1679212359&s=apparel&sr=1-55,4.0,"99,745","₹1,299","₹3,999"
New Fastrack Reflex Beat+ 1.69” UltraVU Display|500 Nits Brightness|60 Sports Modes|24*7 Heart Rate Monitor|SpO2 Monitor|S...,stores,Amazon Fashion,https://m.media-amazon.com/images/I/71E-b8o-1hL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Smartwatch-UltraVU-Brightness-Watchfaces/dp/B0BRSPMSXD/ref=sr_1_56?qid=1679212359&s=apparel&sr=1-56,4.0,598,"₹1,695","₹3,495"
"Soundproof Earmuffs, Anti-Noise Earmuffs Lightweight Compact Adjustment Foldable for Worker for for Shooter(Green)",stores,Amazon Fashion,https://m.media-amazon.com/images/I/51qHSeg28PS._AC_UL320_.jpg,https://www.amazon.in/Soundproof-Earmuffs-Anti-Noise-Lightweight-Adjustment/dp/B09FS7Z8B8/ref=sr_1_57?qid=1679212359&s=apparel&sr=1-57,,,"₹3,619","₹7,238"
"ZORBES® Dust Cover for SONY PS5 Console, Dust Proof Cover Protective Case Anti Scratch Waterproof Case for Sony PlayStatio...",stores,Amazon Fashion,https://m.media-amazon.com/images/I/41YdhN7LJ+L._AC_UL320_.jpg,https://www.amazon.in/ZORBES%C2%AE-Dust-Cover-SONY-Console/dp/B09ZQS9P5T/ref=sr_1_58?qid=1679212359&s=apparel&sr=1-58,3.8,10,₹939,"₹1,262"
Phonic Reader (Illustrated) (Set of 6 Books) - Story Book for Kids - Bedtime Stories - 2 Years to 6 Years Old - Read Aloud...,stores,Amazon Fashion,https://m.media-amazon.com/images/I/914BVlcXuAL._AC_UL320_.jpg,https://www.amazon.in/Phonic-Reader-Illustrated-Set-Books/dp/9394668772/ref=sr_1_59?qid=1679212359&s=apparel&sr=1-59,4.1,56,₹151,₹240
Brado Jewellery Multi Wearing Heart Necklace 4 Heart Magnetic Rose Gold Necklace Pendant Heart Toggle Necklace Diamond Wom...,stores,Amazon Fashion,https://m.media-amazon.com/images/I/51R3cy1wVmL._AC_UL320_.jpg,https://www.amazon.in/Brado-Jewellery-Necklace-Magnetic-Accessories/dp/B09PYB4XJT/ref=sr_1_60?qid=1679212359&s=apparel&sr=1-60,4.1,"1,486",₹187,₹999
Skybags Brat Black 46 Cms Casual Backpack,stores,Amazon Fashion,https://m.media-amazon.com/images/I/810s53kR8tL._AC_UL320_.jpg,https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_61?qid=1679212359&s=apparel&sr=1-61,4.1,"3,753",₹659,"₹2,100"
Amazon Brand - Solimo 3 Ply Toilet Paper/Tissue Roll - 12 Rolls (160 Pulls Per Roll),stores,Amazon Fashion,https://m.media-amazon.com/images/I/71m-Gpu0spL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Bathroom-Tissue/dp/B07GVZFN92/ref=sr_1_62?qid=1679212359&s=apparel&sr=1-62,4.2,"17,784",₹289,₹350
NAPA HIDE Tan Crunch Leather Wallet for Men,stores,Amazon Fashion,https://m.media-amazon.com/images/I/713Ny9d0LLL._AC_UL320_.jpg,https://www.amazon.in/Napa-Hide-Protected-Genuine-Quality/dp/B083TJBKCQ/ref=sr_1_63?qid=1679212359&s=apparel&sr=1-63,3.9,"30,868",₹299,"₹1,499"
"Polyester Bag, Lightweight Backpack Bag Handbag Home Storage Tool for Birthdays(AA801)",stores,Amazon Fashion,https://m.media-amazon.com/images/I/61P2DTCtSEL._AC_UL320_.jpg,https://www.amazon.in/Polyester-Lightweight-Backpack-Handbag-Birthdays/dp/B09FYC22GQ/ref=sr_1_64?qid=1679212359&s=apparel&sr=1-64,,,"₹2,694","₹5,399"
Philips GC1905 1440-Watt Steam Iron with Spray (Blue),stores,Amazon Fashion,https://m.media-amazon.com/images/I/71SxUzhnLvL._AC_UL320_.jpg,https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_65?qid=1679212359&s=apparel&sr=1-65,4.3,"38,943","₹1,699","₹2,295"
TIMEWEAR Analog Day Date Functioning Stainless Steel Chain Watch for Men,stores,Amazon Fashion,https://m.media-amazon.com/images/I/81nj6IlZpVL._AC_UL320_.jpg,https://www.amazon.in/TIMEWEAR-Functioning-White-Chain-Watch/dp/B07MDGSP8F/ref=sr_1_66?qid=1679212359&s=apparel&sr=1-66,3.8,"9,281",₹319,"₹1,799"
"Jumbo Colouring Book - Activity Colouring Book for 3 to 5 years old kids - Gift to children for painting, drawing and colo...",stores,Amazon Fashion,https://m.media-amazon.com/images/I/71XWX3Kz0QL._AC_UL320_.jpg,https://www.amazon.in/Jumbo-Colouring-Book-Maple-Press/dp/9388304608/ref=sr_1_67?qid=1679212359&s=apparel&sr=1-67,4.4,"1,323",₹98,₹125
"Cetaphil Face Wash Gentle Skin Cleanser for Dry to Normal, Sensitive Skin, 125 ml Hydrating Face Wash with Niacinamide, Vi...",stores,Amazon Fashion,https://m.media-amazon.com/images/I/71t9JRry+3L._AC_UL320_.jpg,https://www.amazon.in/Cetaphil-Gentle-Skin-Cleanser-125ml/dp/B01CCGW4OE/ref=sr_1_68?qid=1679212359&s=apparel&sr=1-68,4.3,"19,963",₹283,₹305
