name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
BSB HOME Premium Cotton Elastic Fitted Bedsheets with 2 King Size Pillow Covers | Double Bed with All Around Elastic 180 T...,home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81qXeuyBqOS._AC_UL320_.jpg,https://www.amazon.in/BSB-HOME-Elastic-Fitted-Bedsheets/dp/B098MPWS9Z/ref=sr_1_241?qid=1679213075&s=kitchen&sr=1-241,3.7,"1,688",₹449,"₹1,999"
"UrbanLeaf Super Soft Microfiber Designer Hand Towels (Multicolours) - 4 Pieces, 400 GSM",home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81UF3ejEwuS._AC_UL320_.jpg,https://www.amazon.in/UrbanLeaf-Microfiber-Designer-Towels-Multicolours/dp/B09965M66W/ref=sr_1_242?qid=1679213075&s=kitchen&sr=1-242,4.2,557,₹429,₹699
"HSR Collection Microfiber Wash Basin Hanging Hand Kitchen Towel Napkin with Ties (44x24 cm, Pack of 4, Multicolor), 200 GSM",home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61mQ1+ZrkDS._AC_UL320_.jpg,https://www.amazon.in/HSR-Collection-Microfiber-Hanging-Multicolor/dp/B09BBCMBLK/ref=sr_1_243?qid=1679213075&s=kitchen&sr=1-243,3.8,568,₹225,₹499
"Lukzer 6PC Elastic Stretchable Dining Chair Cover Universal Protective Slipcover (Beige Lining Design / 6Covers), Polyester",home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71bf7bqBcUL._AC_UL320_.jpg,https://www.amazon.in/Lukzer-Removable-Washable-Protective-Slipcover/dp/B08HHJQ5SB/ref=sr_1_244?qid=1679213075&s=kitchen&sr=1-244,4.1,"4,305","₹1,012","₹2,299"
Kuber Industries Table Cloth|Center Table Cover|Round Table Cover|Table Cover 4 Seater|Gold,home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71INgSbKmSL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Seater-Transparent-Centre/dp/B01LYNNM6K/ref=sr_1_245?qid=1679213075&s=kitchen&sr=1-245,3.9,"3,409",₹165,₹229
WE CLEVER Polyester Spandex Printed Chair Cover Pack of 4 Stretch Removable Washable Short Dining Chair Cover Protector Se...,home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61MnqEouF2L._AC_UL320_.jpg,https://www.amazon.in/Weclever-Polyester-Removable-Protector-Slipcover/dp/B09PHYW5WT/ref=sr_1_246?qid=1679213075&s=kitchen&sr=1-246,3.9,"1,276",₹889,"₹1,999"
Classic Mosquito Net for Double Bed | King Size Foldable Premium Machardani | Extra Mosquito Protection | Polyester 30GSM ...,home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71gVRnLN5hL._AC_UL320_.jpg,https://www.amazon.in/Classic-Mosquito-Net-Foldable-Double/dp/B084SWTL9Y/ref=sr_1_247?qid=1679213075&s=kitchen&sr=1-247,4.2,"5,850",₹999,"₹2,000"
Wolpin Anti-Slip Kitchen Cabinet Drawer Shelf Mat Liner Sheets (45 cm x 3 m Roll) Waterproof Strong Table Mat for Bathroo...,home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81+M82-ZHQL._AC_UL320_.jpg,https://www.amazon.in/Anti-Slip-Waterproof-Bathroom-Multipurpose-Transparent/dp/B09S69NLR3/ref=sr_1_248?qid=1679213075&s=kitchen&sr=1-248,4.1,454,₹399,₹999
Kuber Industries 2 Pieces Cotton Luxurious Pillow Cover|Ultra Soft Satin Striped Pillow Case|Breathable & Wrinkle Free|Pac...,home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/511cFfEDZgL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Pieces-Luxurious-Striped/dp/B084H9Y2HC/ref=sr_1_249?qid=1679213075&s=kitchen&sr=1-249,3.8,606,₹196,₹459
"Novo Baby Monthly Milestone Blanket | 1 to 12 Months | Best for Newborn Boy & Girl, multicolor, Cotton, skin friendly",home & kitchen,Home Furnishing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61FLgdnqFyL._AC_UL320_.jpg,https://www.amazon.in/Monthly-Milestone-Blanket-multicolor-friendly/dp/B09T3NBW8T/ref=sr_1_250?qid=1679213075&s=kitchen&sr=1-250,4.6,"1,798",₹749,₹989
