name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Samsung 253 L 3 Star with Inverter Double Door Refrigerator (RT28A3453S8/HL, Elegant Inox)- 2022 Model",appliances,Refrigerators,https://m.media-amazon.com/images/I/61kNDBKxSuL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Refrigerator-RT28A3453S8-HL/dp/B08SBSL8Y2/ref=sr_1_4?qid=1679134275&s=kitchen&sr=1-4,4.4,"5,784","₹24,990","₹31,990"
"Samsung 183 L 2 Star Inverter Direct-Cool Single Door Refrigerator (RR20C2412GS/NL, Gray Silver)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61peedjlRJL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C2412GS-NL/dp/B0BR3V1SQT/ref=sr_1_5?qid=1679134275&s=kitchen&sr=1-5,4.3,"5,862","₹13,490","₹17,999"
"Samsung 183 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR20C1723S8/HL, Silver, Elegant Inox)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61TTF88NJUL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C1723S8-HL/dp/B0BR3WHPQP/ref=sr_1_6?qid=1679134275&s=kitchen&sr=1-6,4.3,"1,801","₹14,490","₹18,999"
"Godrej 180 L 4 Star Direct Cool Single Door Refrigerator (RD EDGENEO 207D THF AQ BL, Aqua Blue, Turbo Cooling Technology, ...",appliances,Refrigerators,https://m.media-amazon.com/images/I/61eU1t-ag2L._AC_UL320_.jpg,https://www.amazon.in/Godrej-Direct-Cool-Refrigerator-EDGENEO-Technology/dp/B0BV27HC9R/ref=sr_1_7?qid=1679134275&s=kitchen&sr=1-7,4.2,"1,282","₹14,690","₹18,990"
"Samsung 253L 3 Star Inverter Frost Free Double Door Refrigerator (RT28T3743S8/HL, Silver, Elegant Inox, Convertible, 2022 ...",appliances,Refrigerators,https://m.media-amazon.com/images/I/61zdJx26rqL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Refrigerator-RT28T3743S8-HL-Convertible/dp/B08346545V/ref=sr_1_8?qid=1679134275&s=kitchen&sr=1-8,4.3,"3,072","₹26,490","₹34,990"
"Samsung 189 L 5 Star Inverter Direct-Cool Single Door Refrigerator (RR21C2H25CR/HL, Camellia Purple, Base Stand with Drawer)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61pZR4rv-WL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR21C2H25CR-HL/dp/B0BR3XFWKD/ref=sr_1_9?qid=1679134275&s=kitchen&sr=1-9,4.4,"3,477","₹17,890","₹24,999"
"Samsung 324 L 3 Star Inverter Frost Free Double Door Refrigerator (RT34T4513S8/HL, Convertible 5In 1, Elegant Inox)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61i2ZgC3s8L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Refrigerator-RT34T4513S8-HL-Convertible/dp/B08345R1ZW/ref=sr_1_10?qid=1679134275&s=kitchen&sr=1-10,4.3,"2,253","₹34,490","₹41,900"
"Haier 190 L 4 Star Single Door Refrigerator (HED-204DS-P, Dazzle Steel,2023 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/71uc7LdOzmL._AC_UL320_.jpg,https://www.amazon.in/Haier-Single-Refrigerator-HED-204DS-P-Dazzle/dp/B0BTHLMS39/ref=sr_1_11?qid=1679134275&s=kitchen&sr=1-11,4.2,"4,185","₹14,790","₹20,990"
"LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201APZU, Shiny Steel, Base stand with drawer)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61MaF1ibiiL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D201APZU/dp/B0BRQ9L7P1/ref=sr_1_12?qid=1679134275&s=kitchen&sr=1-12,4.4,"1,357","₹16,990","₹21,999"
"Haier 165 L 1 Star Single Door Refrigerator (HED-171RS-P, Red Steel,2023 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/71uBPVMKzAL._AC_UL320_.jpg,https://www.amazon.in/Haier-Single-Refrigerator-HED-171RS-P-Steel/dp/B0BTHLCK15/ref=sr_1_16?qid=1679134275&s=kitchen&sr=1-16,4.0,359,"₹10,990","₹14,990"
"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE CLS 2S SAPPHIRE BLUE-Z, Sapphire Blue, Large Vegetabl...",appliances,Refrigerators,https://m.media-amazon.com/images/I/41z+qaUUJZL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Refrigerator-SAPPHIRE-Vegetable/dp/B0BSRVL2VV/ref=sr_1_17?qid=1679134275&s=kitchen&sr=1-17,4.2,"4,929","₹11,990","₹15,400"
"Godrej 180 L 2 Star Direct-Cool Inverter Single Door Refrigerator(RD EDGE 205B WRF PP BL, Pep Blue, with Jumbo Vegetable T...",appliances,Refrigerators,https://m.media-amazon.com/images/I/61FUkX14rXL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Refrigerator-EDGE-205B-WRF/dp/B0BS6XQVD1/ref=sr_1_18?qid=1679134275&s=kitchen&sr=1-18,4.1,642,"₹12,490","₹17,500"
"Whirlpool 192 L 3 Star Inverter Direct-Cool Single Door Refrigerator (215 VMPRO PRM 3S INV MAGNUM STEEL-Z, Magnum Steel, A...",appliances,Refrigerators,https://m.media-amazon.com/images/I/51xiFMf34gL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Inverter-Direct-Cool-Refrigerator-Technology/dp/B0BSRV8C8Y/ref=sr_1_19?qid=1679134275&s=kitchen&sr=1-19,4.0,943,"₹15,290","₹21,600"
Samsung 189 L 5 Star Inverter Direct-Cool Single Door Refrigerator(RR21C2H25S8/HL),appliances,Refrigerators,https://m.media-amazon.com/images/I/61-oBRR7TbL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR21C2H25S8-HL/dp/B0BR3YBZKD/ref=sr_1_20?qid=1679134275&s=kitchen&sr=1-20,4.3,852,"₹17,290","₹25,999"
"AmazonBasics 44 L 2 Star Direct-Cool Single Door Mini Refrigerator (2022, Black, 2022 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51FDww4QuIL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Basics-Direct-Cool-Single-Refrigerator/dp/B09RJZVYM9/ref=sr_1_21?qid=1679134275&s=kitchen&sr=1-21,4.1,755,"₹7,990","₹11,999"
"LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ASCU, Scarlet Charm, Base stand with drawer)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61T4yGA9-oL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D201ASCU/dp/B0BRNX1TMX/ref=sr_1_22?qid=1679134275&s=kitchen&sr=1-22,4.3,"2,170","₹17,590","₹22,199"
"LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+, Gross Volume-...",appliances,Refrigerators,https://m.media-amazon.com/images/I/61vSQktJZnL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Frost-Free-Refrigerator-GL-I292RPZX/dp/B08X72GY5Q/ref=sr_1_23?qid=1679134275&s=kitchen&sr=1-23,4.2,"2,156","₹25,990","₹37,099"
"Samsung 223 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR24C2Y23S8/NL, Silver, Elegant Inox)",appliances,Refrigerators,https://m.media-amazon.com/images/I/615scRHGkgL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR24C2Y23S8-NL/dp/B0BR3XYG77/ref=sr_1_24?qid=1679134275&s=kitchen&sr=1-24,4.2,"1,931","₹17,090","₹22,999"
"Samsung 345L 3 Star Inverter Frost Free Double Door Refrigerator (RT37T4513S8/HL, Elegant Inox, Convertible 5In 1)",appliances,Refrigerators,https://m.media-amazon.com/images/I/615bB8LCnrL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Refrigerator-RT37T4513S8-HL-Convertible/dp/B08345Q835/ref=sr_1_25?qid=1679134275&s=kitchen&sr=1-25,4.3,"2,606","₹35,990","₹47,990"
"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE PRM 2S SAPPHIRE BLOOM-Z, 2023 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51b0MWxiRXL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Refrigerator-SAPPHIRE-BLOOM-Z/dp/B0BSRV1YGK/ref=sr_1_26?qid=1679134275&s=kitchen&sr=1-26,3.1,8,"₹12,890","₹17,000"
"Samsung 223 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR24C2Y23CR/NL, Camellia Purple)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61Bqc5+RQ1L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR24C2Y23CR-NL/dp/B0BR3WMTZS/ref=sr_1_27?qid=1679134275&s=kitchen&sr=1-27,4.6,3,"₹17,390","₹23,999"
"Whirlpool 240 L Frost Free Multi-Door Refrigerator(FP 263D Protton Roy, Alpha Steel)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51doUVvMA-L._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Refrigerator-263D-Protton-Roy/dp/B078YHT1FR/ref=sr_1_28?qid=1679134275&s=kitchen&sr=1-28,4.2,"4,609","₹25,790","₹30,500"
"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE CLS 2S SHERRY WINE-Z, Sherry Wine, Large Vegetable Bo...",appliances,Refrigerators,https://m.media-amazon.com/images/I/41kol3jGfyL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Single-Refrigerator-Vegetable/dp/B0BSRW3N14/ref=sr_1_29?qid=1679134275&s=kitchen&sr=1-29,3.5,2,"₹11,990","₹17,750"
"Samsung 183 L 2 Star Inverter Direct-Cool Single Door Refrigerator (RR20C20C26R/NL, Mystic Overlay Red)",appliances,Refrigerators,https://m.media-amazon.com/images/I/71vZDxmN-zL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C20C26R-NL/dp/B0BR3Z3ZX1/ref=sr_1_30?qid=1679134275&s=kitchen&sr=1-30,4.3,377,"₹13,790","₹18,999"
"Hisense 46 L 2 Star Direct-Cool Single Door Mini Refrigerator (RR46D4SSN, Silver, 2022 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/81ALlR0NIkL._AC_UL320_.jpg,https://www.amazon.in/Hisense-Direct-Cool-Single-Refrigerator-RR46D4SSN/dp/B0B3M1WCCP/ref=sr_1_28?qid=1679134276&s=kitchen&sr=1-28,4.2,72,"₹7,990","₹10,990"
"Samsung 236 L 2 Star Inverter Frost-Free Double Door Refrigerator (RT28C3032GS/HL, Gray Silver)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51qQpDECuVL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Frost-Free-Refrigerator-RT28C3032GS-HL/dp/B0BR3Z729L/ref=sr_1_29?qid=1679134276&s=kitchen&sr=1-29,5.0,2,"₹22,890","₹30,990"
"Godrej 30 L Qube Personal Standard Single door Cooling Solution (TEC Qube 30L HS Q103, Black)",appliances,Refrigerators,https://m.media-amazon.com/images/I/41DCsatZklL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Qube-Personal-Cooling-Solution/dp/B07R3WXXH5/ref=sr_1_30?qid=1679134276&s=kitchen&sr=1-30,3.9,"2,013","₹7,590","₹8,250"
"Samsung 183 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR20C1823U8/HL, Saffron Blue, Base Stand with Drawer)",appliances,Refrigerators,https://m.media-amazon.com/images/I/618klNDL5SL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C1823U8-HL/dp/B0BR3XVFPW/ref=sr_1_31?qid=1679134276&s=kitchen&sr=1-31,4.3,532,"₹15,690","₹20,999"
Godrej 236 L 2 Star Inverter Frost Free Double Door Refrigerator with Jumbo Vegetable Tray (RF EON 236B 25 HI RY DR - Blu...,appliances,Refrigerators,https://m.media-amazon.com/images/I/716wdy9sWuL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Frost-Free-Refrigerator-EON-236B/dp/B083SR3XRX/ref=sr_1_32?qid=1679134276&s=kitchen&sr=1-32,4.0,"1,616","₹19,990","₹21,800"
"LG 224 L 4 Star Inverter Direct-Cool Single Door Refrigerator (GL-D241ASCY, Scarlet Charm, Base stand with Drawer, Total c...",appliances,Refrigerators,https://m.media-amazon.com/images/I/71XbkwjbVUL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D241ASCY/dp/B084YBZ5YV/ref=sr_1_33?qid=1679134276&s=kitchen&sr=1-33,4.4,"1,122","₹19,990","₹25,790"
"Haier 185 L 2 Star Single Door Refrigerator (HED-192RS-P, Red Steel,2023 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51fvlnYoMjL._AC_UL320_.jpg,https://www.amazon.in/Haier-Single-Refrigerator-HED-192RS-P-Steel/dp/B0BTHN8SVY/ref=sr_1_34?qid=1679134276&s=kitchen&sr=1-34,4.1,824,"₹12,490","₹16,990"
GOLDY Mini Refrigerator Portable Fridge 12V Auto Mini Car Travel Fridge ABS Multi-Function Home Cooler Freezer Warmer Cool...,appliances,Refrigerators,https://m.media-amazon.com/images/I/61hEVSmPomL._AC_UL320_.jpg,https://www.amazon.in/Refrigerator-Portable-Multi-Function-Freezer-Cooling/dp/B0B435753Y/ref=sr_1_35?qid=1679134276&s=kitchen&sr=1-35,2.5,9,"₹1,999","₹4,999"
"Samsung 215 L 4 Star Inverter Direct-Cool Single Door Digi-Touch Refrigerator (RR23C2F249U/HL, Paradise Blue, Base Stand w...",appliances,Refrigerators,https://m.media-amazon.com/images/I/71D3rWBZAoL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Digi-Touch-Refrigerator-RR23C2F249U/dp/B0BR3YWP27/ref=sr_1_36?qid=1679134276&s=kitchen&sr=1-36,4.3,68,"₹20,490","₹26,999"
"Samsung 183 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR20C1723R8/HL, Saffron Red)",appliances,Refrigerators,https://m.media-amazon.com/images/I/71UgaN42EdL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C1723R8-HL/dp/B0BR3WC9BN/ref=sr_1_37?qid=1679134276&s=kitchen&sr=1-37,5.0,1,"₹14,890","₹19,999"
"Whirlpool 184 L 3 Star Direct-Cool Single Door Refrigerator (205 WDE PRM 3S SAPPHIRE RADIANCE-Z, Sapphire Radiance, Large ...",appliances,Refrigerators,https://m.media-amazon.com/images/I/51HS1w-SYlL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Refrigerator-RADIANCE-Z-Vegetable/dp/B0BSRTWX56/ref=sr_1_38?qid=1679134276&s=kitchen&sr=1-38,4.5,2,"₹13,890","₹18,150"
"Lifelong 505L Frost free Side by Side Refrigerator with Inverter Compressor (Silver, 1 year product, 10 years compressor w...",appliances,Refrigerators,https://m.media-amazon.com/images/I/71rHl5QXhxL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-Refrigerator-Compressor-compressor-LLSBSR505/dp/B09DCG7WCK/ref=sr_1_39?qid=1679134276&s=kitchen&sr=1-39,4.2,14,"₹47,990","₹65,000"
"Whirlpool 245 L 3 Star Frost-Free Inverter Double Door Refrigerator (NEO DF258 ROY GERMAN STEEL (3S-N, German Steel, 2022 ...",appliances,Refrigerators,https://m.media-amazon.com/images/I/51FWFBso2jL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Frost-Free-Inverter-Double-Refrigerator/dp/B0B3RKZF3C/ref=sr_1_43?qid=1679134276&s=kitchen&sr=1-43,4.2,"1,045","₹23,490","₹29,450"
Whirlpool 265 L 3 Star Inverter Frost-Free Double Door Refrigerator with Intellisense inverter technology(INTELLIFRESH INV...,appliances,Refrigerators,https://m.media-amazon.com/images/I/616w01Ia7gL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Refrigerator-INV-CNV-278/dp/B083JN87RJ/ref=sr_1_44?qid=1679134276&s=kitchen&sr=1-44,4.1,"5,823","₹27,740","₹28,250"
"Haier 175 L 2 Star Single Door Refrigerator (HED-182ME-N, Marine Erica,2023 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/718NPwPMm4L._AC_UL320_.jpg,https://www.amazon.in/Haier-Single-Refrigerator-HED-182ME-N-Marine/dp/B0BTHKBVRD/ref=sr_1_45?qid=1679134276&s=kitchen&sr=1-45,4.0,11,"₹12,490","₹16,490"
"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE PRM 2S WINE BLOOM-Z, 2023 Model)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51jMOCpfeWL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Single-Refrigerator-BLOOM-Z/dp/B0BSRTBHPY/ref=sr_1_46?qid=1679134276&s=kitchen&sr=1-46,4.5,4,"₹12,890","₹17,000"
"Whirlpool 260 L Frost-Free Multi-Door Refrigerator (FP 283D PROTTON ROY, German Steel)",appliances,Refrigerators,https://m.media-amazon.com/images/I/51j3e0s+zPL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Refrigerator-283D-PROTTON-ROY/dp/B07NBZSVCL/ref=sr_1_47?qid=1679134276&s=kitchen&sr=1-47,4.1,"1,521","₹27,490","₹36,300"
Havells-Lloyd 91 L 1 Star Direct-Cool Single Door Fridge (GLDC111RMGW1EB METALLIC GREY),appliances,Refrigerators,https://m.media-amazon.com/images/I/51znD1L80nL._AC_UL320_.jpg,https://www.amazon.in/Direct-Cool-Single-Fridge-GLDC111RMGW1EB-METALLIC/dp/B08PP223WX/ref=sr_1_48?qid=1679134276&s=kitchen&sr=1-48,2.7,9,"₹9,990","₹12,490"
"LG 185 L 4 Star Inverter Direct-Cool Single Door Refrigerator (GL-D199OERY, Ebony Regal, Base stand with drawer)",appliances,Refrigerators,https://m.media-amazon.com/images/I/817EjlZZ5ML._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D199OERY/dp/B0BS1VT5YW/ref=sr_1_49?qid=1679134276&s=kitchen&sr=1-49,4.3,"2,249","₹16,690","₹21,299"
"Samsung 246 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR26C3893UT/HL, Pebble Blue, Base Stand with Drawer)",appliances,Refrigerators,https://m.media-amazon.com/images/I/61qgj8b+euL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR26C3893UT-HL/dp/B0BR3YBQMN/ref=sr_1_50?qid=1679134276&s=kitchen&sr=1-50,4.2,"1,180","₹20,390","₹27,999"
Tropicool PC05W PC-05 Portable Chiller cum Warmer (White),appliances,Refrigerators,https://m.media-amazon.com/images/I/51n+-Le5-ML._AC_UL320_.jpg,https://www.amazon.in/Tropicool-PC-05-Portable-Chiller-Warmer/dp/B01JG7SRC0/ref=sr_1_51?qid=1679134276&s=kitchen&sr=1-51,3.5,701,,"₹4,500"
"Godrej 185 L 2 Star Direct Cool Single Door Refrigerator (RD Edge 200B 23 WRF JT ST, Jet Steel, Large Vegetable Tray, 2022...",appliances,Refrigerators,https://m.media-amazon.com/images/I/71JlE18dsqL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Direct-Single-Refrigerator-Vegetable/dp/B0B9Y6QWHP/ref=sr_1_52?qid=1679134276&s=kitchen&sr=1-52,3.5,20,"₹11,990","₹16,000"
"Samsung 183 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR20C1723U8/HL, Saffron Blue)",appliances,Refrigerators,https://m.media-amazon.com/images/I/71OqtFVjZxL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C1723U8-HL/dp/B0BR3WQC2R/ref=sr_1_53?qid=1679134276&s=kitchen&sr=1-53,4.5,4,"₹14,890","₹19,999"
"Kelvinator 95 litres 1 Star Single Door Refrigerator, Silver Grey KRC-A110SGP",appliances,Refrigerators,https://m.media-amazon.com/images/I/513ItaN0nQL._AC_UL320_.jpg,https://www.amazon.in/Kelvinator-litres-Single-Refrigerator-KRC-A110SGP/dp/B08JKNYCNV/ref=sr_1_54_mod_primary_new?qid=1679134276&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-54,4.1,168,"₹10,690","₹16,490"
