name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
VGR V-596 Professional Electric Hair Curling Wand | Stylish Hair Styling Professional Hair Curler with 200° C Max Heat Set...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41Eh-5g-8jL._AC_UL320_.jpg,https://www.amazon.in/VGR-V-596-Professional-Electric-Curling/dp/B0B4B9973W/ref=sr_1_385?qid=1679215835&s=hpc&sr=1-385,4.5,20,₹809,"₹1,380"
"MAYCREATE® Beard Pencil Filler for Men Dual Tip 2 in 1 Beard Pencil with Brush for Beard Styling, Sweat Proof Beard Pencil...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61bgw+g07EL._AC_UL320_.jpg,https://www.amazon.in/MAYCREATE%C2%AE-Pencil-Styling-Mustache-Eyebrows/dp/B0BGLT5XFJ/ref=sr_1_386?qid=1679215835&s=hpc&sr=1-386,3.6,6,₹598,₹899
Wahl WPCT6-2224 Curlito Curling Tong (22mm) (Golden),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61WGIICoVGL._AC_UL320_.jpg,https://www.amazon.in/Wahl-WPCT6-2224-Curlito-Curling-Golden/dp/B07YL6B416/ref=sr_1_387?qid=1679215835&s=hpc&sr=1-387,4.0,5,"₹1,435","₹4,250"
BARBER Professional Stylish Hair Dryers for Womens and Men Hot and Cold Dryer (2000 Watts) Black,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41kKuC72kFL._AC_UL320_.jpg,https://www.amazon.in/BARBER-Professional-Stylish-Dryers-Womens/dp/B08P493PBC/ref=sr_1_388?qid=1679215835&s=hpc&sr=1-388,4.1,303,₹700,₹999
Tash Hair Automatic Hair Curler Wireless Curling Iron Ceramic Rotating Cordless USB Rechargeable Timer LCD Digital Hair Cu...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61bIwAOiG4L._AC_UL320_.jpg,https://www.amazon.in/Tash-Hair-Automatic-Rechargeable-Adjustable/dp/B0BD8XJK5R/ref=sr_1_389?qid=1679215835&s=hpc&sr=1-389,4.1,15,"₹3,499","₹3,599"
"FEXMY® Electric Hair Straightener Brush,Men Quick Beard Straightener Styler Comb,Hair Straightening,Curly Hair Straighteni...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61f3FjRIcSS._AC_UL320_.jpg,https://www.amazon.in/Electric-Straightener-Straightening-Detangling-functional/dp/B09J2TJPQB/ref=sr_1_390?qid=1679215835&s=hpc&sr=1-390,3.0,17,₹349,"₹1,599"
Colgate Advanced Electric Toothbrush for adults 33 combos 4 modes 10 intensities Includes Travel case and 2 Brush Heads Co...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61K7+Es3xiL._AC_UL320_.jpg,https://www.amazon.in/Colgate-Advanced-Toothbrush-intensities-Convenient/dp/B0B2PLSN6X/ref=sr_1_391?qid=1679215835&s=hpc&sr=1-391,4.1,30,"₹5,726.40","₹7,500"
"LetsShave Precision Beard Trimmer - 2 Attachment with12 Length settings 90 Min Run Time, USB Fast Charging with Li-ion Bat...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61th6dzs43L._AC_UL320_.jpg,https://www.amazon.in/LetsShave-setting-Charging-Cordless-LSER-2/dp/B098P5JN7J/ref=sr_1_392?qid=1679215835&s=hpc&sr=1-392,4.1,17,"₹1,399","₹1,599"
"AGARO Hair Straightener, Ceramic Coated Plates, Adjustable Temperature, PTC Heating, Fast Heating, Hair Straightening, Hai...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51aCtQyDTDL._AC_UL320_.jpg,https://www.amazon.in/AGARO-Straightener-Adjustable-Temperature-Straightening/dp/B0BNPVZGJW/ref=sr_1_393_mod_primary_new?qid=1679215835&s=hpc&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-393,5.0,11,"₹1,357","₹2,499"
Ikonic Me- Ultralight 2000 Hair Dryer (Orange),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51wo5jOaf+L._AC_UL320_.jpg,https://www.amazon.in/Ikonic-Ultralight-2000-Dryer-Orange/dp/B0BTHVB83K/ref=sr_1_394?qid=1679215835&s=hpc&sr=1-394,Get,FREE Delivery by Amazon,"₹1,811","₹2,300"
Philips 1000 Watts HP8143/00 Hair Dryer (Pink),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hPnLACguL._AC_UL320_.jpg,https://www.amazon.in/Philips-HP8143-00-Hair-Dryer/dp/B074KLJQ2P/ref=sr_1_395?qid=1679215835&s=hpc&sr=1-395,4.3,790,"₹1,065","₹1,095"
VEGA 2 In 1 Hair Styler - Straightener & Crimper With Ceramic Coated Plates (VHSC-01),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61d-I1MTs7L._AC_UL320_.jpg,https://www.amazon.in/Vega-VHSC-01-Hair-Styler-Black/dp/B01N34CWUV/ref=sr_1_396_mod_primary_new?qid=1679215835&s=hpc&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-396,3.8,600,"₹1,539","₹2,199"
Panasonic EH-ND21-P62B 1200 Watts Foldable Hair Dryer with Cool Air and Quick Dry Nozzle-White,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51lUOl-k2uL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-EH-ND21-Hair-Dryer/dp/B00BXL1NNI/ref=sr_1_397?qid=1679215835&s=hpc&sr=1-397,4.4,"1,418","₹2,350","₹2,499"
IKONIC S3+ ALL IN ONE HAIR STRAIGHTENER WITH TOURMALINE CERAMIC PLATES AND NEGATIVE IONS TECHNOLOGY (BLUE & BLACK). 360° S...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41v48MvcQOL._AC_UL320_.jpg,https://www.amazon.in/IKONIC-S3-Ceramic-black-Straightener/dp/B09CLD6FBR/ref=sr_1_398?qid=1679215835&s=hpc&sr=1-398,4.1,60,"₹3,295","₹4,650"
"MAYCREATE® Beard Pencil Filler for Men Dual Tip 2 in 1 Beard Pencil with Beard Filler Powder for Beard Styling, Sweat Proo...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61EFwdy8yyL._AC_UL320_.jpg,https://www.amazon.in/MAYCREATE%C2%AE-Pencil-Styling-Mustache-Eyebrows/dp/B0BHP414RJ/ref=sr_1_399?qid=1679215835&s=hpc&sr=1-399,2.0,2,₹599,₹899
"FIT & SHAPE Hair Straightener Comb for Women & Men, Straightener machine Brush/PTC Heating Electric Straightener with 5 Te...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31yG3lhro1L._AC_UL320_.jpg,https://www.amazon.in/FIT-SHAPE-Straightener-Electric-Temperature/dp/B0B6W1KLZL/ref=sr_1_400?qid=1679215835&s=hpc&sr=1-400,2.9,32,₹390,"₹1,699"
