name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
INLANDER 70+5 L Navy Blue Travel Bag for Hiking Trekking Daypack Rucksack with Rain Cover … …,bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/71y9Yc76YFL._AC_UL320_.jpg,https://www.amazon.in/Inlander-A2ZINL2007NBRS-Polyester-Rucksack-X-Large/dp/B0796T6P5W/ref=sr_1_529?qid=1679218719&s=luggage&sr=1-529,3.7,63,"₹1,989","₹6,999"
2.1 mtr Fishing Rod Set,bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/41NkjS7qwuS._AC_UL320_.jpg,https://www.amazon.in/2-1-mtr-Fishing-Rod-Set/dp/B0994JC1YC/ref=sr_1_530?qid=1679218719&s=luggage&sr=1-530,1.9,6,₹699,"₹1,450"
"Deuter Giga, marine-ink, 28 Litre",bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/910cX44aZVL._AC_UL320_.jpg,https://www.amazon.in/Deuter-Giga-marine-ink-28-Litre/dp/B08S4SKKF4/ref=sr_1_531?qid=1679218719&s=luggage&sr=1-531,4.7,17,"₹7,989","₹7,999"
Betlex 15 Liter Heavy-Duty PVC Water Proof Ocean Pack Dry Bag for Boating- Rafting - Swimming - Camping -Tracking -Multi-C...,bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/21RckLpzoTL._AC_UL320_.jpg,https://www.amazon.in/Betlex-Liter-Heavy-Duty-Boating-Rafting/dp/B08BY9JJ9P/ref=sr_1_532?qid=1679218719&s=luggage&sr=1-532,4.6,5,₹724,"₹1,099"
Coral-BigGame Dia 0.35mm Length 800Meter Colour Green Monofilament Fishing Line (Pack of 1),bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/81yUoRm1QDL._AC_UL320_.jpg,https://www.amazon.in/Coral-BigGame-0-35mm-800Meter-Monofilament-Fishing/dp/B0BVYWZHHB/ref=sr_1_533?qid=1679218719&s=luggage&sr=1-533,,,₹370,₹725
FICRO Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/71oZKkA2KmL._AC_UL320_.jpg,https://www.amazon.in/FICRO-Backpack-Outdoor-Trekking-Rucksack/dp/B0BQN3JMW4/ref=sr_1_534?qid=1679218719&s=luggage&sr=1-534,,,₹599,"₹1,899"
NABAAT Rain Cover for Backpack 100% Waterproof Bag Protector of 30 to 40L for Rain/Dust Proof Protection for School Bag/La...,bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/51xwjLT-JpL._AC_UL320_.jpg,https://www.amazon.in/NABAAT-Waterproof-Backpack-Protection-Travelling/dp/B0B4WZ5J66/ref=sr_1_535?qid=1679218719&s=luggage&sr=1-535,3.4,7,₹279,₹599
"ADYAHCREATIONS 1 Liter Milk Warmer Travelling Bag, Milk Carry Bag, Insulated Thermal Bag, Beverage Liquid Product Bag Colo...",bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/81iqOyC-A2S._AC_UL320_.jpg,https://www.amazon.in/ADYAHCREATIONS-Travelling-Insulated-Beverage-Multipurpose/dp/B099QHTNQC/ref=sr_1_536?qid=1679218719&s=luggage&sr=1-536,,,₹230,₹500
The Clownfish Brawn 48 litres Polyester Unisex Travel Backpack Rucksack for Outdoor Sports Camp Trek (Grey),bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/91pzErVDpwS._AC_UL320_.jpg,https://www.amazon.in/Clownfish-Polyester-Backpack-Rucksack-Outdoor/dp/B09166VQ84/ref=sr_1_537?qid=1679218719&s=luggage&sr=1-537,3.3,4,"₹1,599","₹2,999"
"Bridge2shopping Military Portable Folding Shovel , Camping Shovel - 47CM",bags & luggage,Rucksacks,https://m.media-amazon.com/images/I/31UXAY6IylL._AC_UL320_.jpg,https://www.amazon.in/Camping-Foldable-Multi-Function-Multipurpose-Folding/dp/B078YP7QJX/ref=sr_1_538?qid=1679218719&s=luggage&sr=1-538,3.7,6,₹825,"₹1,499"
