name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
BATA Boys Scott Oxford,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/617H0a4p1EL._AC_UL320_.jpg,https://www.amazon.in/BATA-Boys-Scott-Sneakers-4-4399135/dp/B0874SL57Z/ref=sr_1_769?qid=1679220664&s=shoes&sr=1-769,4.1,58,₹831,"₹1,299"
Mag Creations Kids Flip Flop Slipper for Girls and Boys,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/41sD7ZGEsGS._AC_UL320_.jpg,https://www.amazon.in/Mag-Creations-Kids-Slipper-Girls/dp/B092MXFZSK/ref=sr_1_770?qid=1679220664&s=shoes&sr=1-770,,,₹398,₹450
Marvel Boy's Mapbss2124 Sandals,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71T+vwBuwmL._AC_UL320_.jpg,https://www.amazon.in/Marvel-Boys-Outdoor-Sandals-1-MAPBSS2124_Red/dp/B07QSLNDCG/ref=sr_1_771?qid=1679220664&s=shoes&sr=1-771,3.9,64,₹629,₹999
Neska Moda Baby Boys & Girls Cotton Anti Slip Indoor Slippers Booties For 6 To 12 Months /12 To 18 Months/18 To 24 Months...,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/718HuNp5RTL._AC_UL320_.jpg,https://www.amazon.in/Neska-Moda-Printed-Slippers-BT1581/dp/B0BT9YVJ6Y/ref=sr_1_772?qid=1679220664&s=shoes&sr=1-772,,,₹199,₹599
Hopscotch Boys and Girls PVC Plastic Floral Applique Sandals in Black Color,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/41+FNvpvMnL._AC_UL320_.jpg,https://www.amazon.in/Hopscotch-Girls-Floral-Applique-Sandals/dp/B0BPMLSZJG/ref=sr_1_773?qid=1679220664&s=shoes&sr=1-773,,,₹738,"₹1,038"
"Yellow Bee George Magic Brick Theme Sandals, Blue",kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/61Lt1dgPt3L._AC_UL320_.jpg,https://www.amazon.in/George-Yellow-Bee-Magic-Sandals/dp/B09BZ24XTN/ref=sr_1_774?qid=1679220664&s=shoes&sr=1-774,3.6,11,₹649,₹749
crocs Unisex-Child Clsgltrcutiecgk Clogs,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/812YQ8DJJWL._AC_UL320_.jpg,https://www.amazon.in/crocs-Unisex-Glitter-Oxygen-207834-4TB/dp/B09H449V22/ref=sr_1_775?qid=1679220664&s=shoes&sr=1-775,4.1,22,"₹2,097","₹3,295"
Radler Unisex Happy Day Blue Comfortable Flat Flip Flops Slippers With Strap for Baby Boy's & Baby Girl's,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/31EmZk1s0RL._AC_UL320_.jpg,https://www.amazon.in/Radler-Unisex-Comfortable-Slippers-2_years/dp/B09GPFTSV1/ref=sr_1_776?qid=1679220664&s=shoes&sr=1-776,3.1,6,₹199,₹399
Liberty Men's 9906-90vgn Formal Shoes,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/81tLvjj0wlL._AC_UL320_.jpg,https://www.amazon.in/Force-10-Liberty-Black-Formal/dp/B0758SBK9G/ref=sr_1_777?qid=1679220664&s=shoes&sr=1-777,4.1,173,,"₹1,299"
Disney Unisex-Adult Queen Elsa Flat Sandal,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/51jlp5ms-YL._AC_UL320_.jpg,https://www.amazon.in/Disney-Girls-Ballet-Flats-10-3115253/dp/B08JDKC9JF/ref=sr_1_778?qid=1679220664&s=shoes&sr=1-778,2.3,17,₹297.28,₹532
Liberty Boy's Skoolboy School Uniform Shoe,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71HdlgeY3gL._AC_UL320_.jpg,https://www.amazon.in/Prefect-Liberty-Skoolboy-Black-Formal/dp/B00KT2FGW6/ref=sr_1_779?qid=1679220664&s=shoes&sr=1-779,4.2,472,₹499,₹549
XOD Slippers for Kids Eva Slippers Flip Flop for Boys & Girls,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/61zuesTKzBL._AC_UL320_.jpg,https://www.amazon.in/XOD-Slippers-Kids-Flip-Girls/dp/B09G33CZN7/ref=sr_1_780?qid=1679220664&s=shoes&sr=1-780,3.8,85,₹275,₹399
"Prattle Foot Kids LED Light Up Shoes, LED Sneakers, Shoes for Boys Girls, Casual Shoes for Kids, Outdoor/Sports/Running Sh...",kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71pXcbwEx-L._AC_UL320_.jpg,https://www.amazon.in/Prattle-Foot-SS-NVBL-ORT51_3-5-4-YR-Blue-Orange/dp/B0BSLLZBP7/ref=sr_1_781?qid=1679220664&s=shoes&sr=1-781,,,₹469,₹999
"Urbanfeet Kids Led Light Shoes with Soft Fur & Music Sound (Soft Fur, Music Sound & LED Light)",kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/619WWcwrVIL._AC_UL320_.jpg,https://www.amazon.in/Urbanfeet-Light-Shoes-Music-18_months/dp/B0BKZWTPWC/ref=sr_1_782?qid=1679220664&s=shoes&sr=1-782,,,₹399,₹699
toothless Disney Frozen Kids Girls Maroon Flip-Flops,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71ixUTaSBbL._AC_UL320_.jpg,https://www.amazon.in/toothless-Disney-Frozen-Flip-Flops-FZPGFF4122-Maroon-10/dp/B0BL3HSZ46/ref=sr_1_783?qid=1679220664&s=shoes&sr=1-783,5.0,1,₹594,₹599
"Neska Moda 6 To 12 Months Baby Girls Synthetic Leather Sandal Booties (Silver,Pink) -BT1212andBT1215",kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71-XCkT6FSL._AC_UL320_.jpg,https://www.amazon.in/Neska-Moda-Synthetic-Booties-BT1212andBT1215/dp/B0B5MZX77T/ref=sr_1_784?qid=1679220664&s=shoes&sr=1-784,5.0,4,₹419,₹799
"Neska Moda Set Of 2 Pair Unisex Baby Booties for 1 to 2 Year (Green,Maroon)",kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/81vb5T5XZHL._AC_UL320_.jpg,https://www.amazon.in/Neska-Moda-Maroon-Anti-Slip-Booties/dp/B07D9HWQNK/ref=sr_1_785?qid=1679220664&s=shoes&sr=1-785,,,₹299,₹799
Liberty Boy's White Formal Shoes,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/41rZ1GVoXUL._AC_UL320_.jpg,https://www.amazon.in/Liberty-Boys-Lace-White-School/dp/B07NK83VCN/ref=sr_1_786?qid=1679220664&s=shoes&sr=1-786,3.9,22,,₹499
Hopscotch Baby Girls Cotton Booties With Bow in Black Color,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/61J8lgFKgqL._AC_UL320_.jpg,https://www.amazon.in/Hopscotch-Girls-Cotton-Booties-Black/dp/B0B15KRFVG/ref=sr_1_787?qid=1679220664&s=shoes&sr=1-787,,,,₹399
Puma Unisex-Adult Capri Leather Sneaker,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71zbc21EAxL._AC_UL320_.jpg,https://www.amazon.in/Puma-Unisexs-Leather-Sneakers-3-4060978942845/dp/B07N1PTG2F/ref=sr_1_788?qid=1679220664&s=shoes&sr=1-788,3.5,14,"₹2,555.89","₹6,499"
Bubblegummers Boys Printed Softy Sneakers,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/81pj-POzmaL._AC_UL320_.jpg,https://www.amazon.in/Bubblegummers-Printed-Softy-Sneakers-7-1596622/dp/B0874TFPHB/ref=sr_1_789?qid=1679220664&s=shoes&sr=1-789,4.0,182,₹268,₹299
WALKAROO boys Sandals Sandal,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/71uBoeIpS-L._AC_UL320_.jpg,https://www.amazon.in/Walkaroo-Kids-Blue-Sandal-WK637/dp/B0B7NHPJZG/ref=sr_1_790?qid=1679220664&s=shoes&sr=1-790,4.0,2,,₹264
KazarMax Boys & Girls Light Blue & Orange Sneaker Shoes,kids' fashion,Kids' Shoes,https://m.media-amazon.com/images/I/51IakufkNOL._AC_UL320_.jpg,https://www.amazon.in/KazarMax-Unisex-Orange-Sneaker-Sports/dp/B07PR3J4MN/ref=sr_1_791?qid=1679220664&s=shoes&sr=1-791,3.7,55,₹849,"₹1,899"
