name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Imagimake: Mapology World with Flags & Capitals- with Country Shaped Pieces- Jigsaw Puzzle and Educational Toy for Boys an...,toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/61SiDgrKGrL._AC_UL320_.jpg,https://www.amazon.in/Imagimake-Mapology-Capitals-Educational-Multicolour/dp/B079SXW3WD/ref=sr_1_25?qid=1679219904&s=toys&sr=1-25,4.5,"4,357",₹659,₹799
"The Flyers Bay Rc Stunt 360° Remote Control Car, Multicolor",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/61Ha7QuWoYL._AC_UL320_.jpg,https://www.amazon.in/Flyers-Bay-Remote-Control-Stunt/dp/B08668BTB9/ref=sr_1_26?qid=1679219904&s=toys&sr=1-26,3.3,"2,721",₹679,₹999
"WireScorts Chargebale Plastic Racing Car for Kids with Remote Control, Pack of 1, Multicolored",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/61I99PHka+L._AC_UL320_.jpg,https://www.amazon.in/WireScorts-Chargebal-Racing-Remote-Control/dp/B07X3LPQDG/ref=sr_1_27?qid=1679219904&s=toys&sr=1-27,3.7,"16,972",₹669,"₹1,599"
"Einstein Box Featuring Disney for 4-5-6 Year Old Boys/Girls | Disney Gift Toys for Kids | Learning and Educational Toys, G...",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/615PjAsHO-L._AC_UL320_.jpg,https://www.amazon.in/Einstein-Box-Learning-Educational-Multicolor/dp/B01MTNA7I0/ref=sr_1_28?qid=1679219904&s=toys&sr=1-28,4.2,"6,655",₹699,₹999
Creative's Fun with Words pack of 1,toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/71MVzFCrFnL._AC_UL320_.jpg,https://www.amazon.in/Creative-Educational-Aids-0639-Words/dp/B009313LXU/ref=sr_1_29?qid=1679219904&s=toys&sr=1-29,4.3,"11,999",₹294,₹320
Imagimake Mapology India Map Puzzles - Geography for Kids - Learning & Educational Toys - Puzzles for Kids Ages 4-8 - Gift...,toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/91f16Xj4JXL._AC_UL320_.jpg,https://www.amazon.in/Imagimake-Mapology-States-Puzzle-Educational/dp/B00JO5YPLC/ref=sr_1_30?qid=1679219904&s=toys&sr=1-30,4.2,"3,396",₹259,₹299
"Creative Educational Aids Match 'N' Learn, The first Memory Game, 56 pieces (31 Set of two Piece Matching Picture Cards)",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/71QOF1QrYML._AC_UL320_.jpg,https://www.amazon.in/Creative-Educational-Aids-P-Ltd/dp/B009310CL4/ref=sr_1_31?qid=1679219904&s=toys&sr=1-31,4.5,"2,936",,₹275
Frank - 10202 The Jungle Puzzle for 3 Year Old Kids and Above,toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/81RtfZ+YQdL._AC_UL320_.jpg,https://www.amazon.in/Frank-10202-the-Jungle/dp/B007OUAP5E/ref=sr_1_32?qid=1679219904&s=toys&sr=1-32,4.2,"9,115",₹89,₹110
"Einstein Box for 2 Year Old Baby Boys and Girls, Learning and Educational Gift Pack of Toys and Books-Cardboard,Multicolour",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/61b0qbjPKOL._AC_UL320_.jpg,https://www.amazon.in/Einstein-Box-Learning-Educational-Multicolour/dp/B01N5234UL/ref=sr_1_33?qid=1679219904&s=toys&sr=1-33,4.1,"5,276",₹699,₹999
"Funskool Plastic Stacking Multicolored Cubes, Blocks With Alphabet, Helps To Sort, Stack And Nest, 12 Months & Above, Infa...",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/712XSu7Fz3L._AC_UL320_.jpg,https://www.amazon.in/Funskool-Giggles-Stacking-Cubes-Multi/dp/B00VVQRW2G/ref=sr_1_34?qid=1679219904&s=toys&sr=1-34,4.5,"6,412",,₹175
"Intex Inflatable Rectangular Pool, Multi Color",toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/61Xt7MeAYTL._AC_UL320_.jpg,https://www.amazon.in/Intex-Inflatable-Rectangular-Multi-Color/dp/B000OV0X48/ref=sr_1_35?qid=1679219904&s=toys&sr=1-35,4.2,"14,809","₹1,070","₹2,500"
PRIME DEALS Rechargeable Racing Car for Kids with Remote Control - Assorated Design & Multi Color,toys & baby products,Toys Gifting Store,https://m.media-amazon.com/images/I/61mZMCb-dYL._AC_UL320_.jpg,https://www.amazon.in/Prime-Deals-Rechargeable-Racing-Control/dp/B083BY3RG6/ref=sr_1_36?qid=1679219904&s=toys&sr=1-36,3.8,"3,997",₹698,"₹2,299"
