name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Britannia Pineapple Plunge Cake, 50g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/617oq3JEGtL._AC_UL320_.jpg,https://www.amazon.in/Britannia-Pineapple-Plunge-Cake-65g/dp/B01NCNIFGC/ref=sr_1_73_f3_0g_fs?qid=1679216504&s=grocery&sr=1-73,4.3,984,,₹15
"Cadbury Chocobakes Choc Filled Cookies, 150 g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61pA7IJdOFL._AC_UL320_.jpg,https://www.amazon.in/Cadbury-Chocobakes-Choc-Filled-Cookies/dp/B081WQX65L/ref=sr_1_74?qid=1679216504&s=grocery&sr=1-74,4.4,"4,688",₹60,₹70
"Sunfeast Dark Fantasy Choco Fills, 600g, Original Filled Cookies with Choco Crème",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81gzAVquhUL._AC_UL320_.jpg,https://www.amazon.in/Sunfeast-Dark-Fantasy-Choco-Fills/dp/B083LJGP9M/ref=sr_1_75?qid=1679216504&s=grocery&sr=1-75,4.5,"22,338",₹276,₹340
Go Vegan Raw Unroasted Chia Seeds - 250 Gram Jar Pack | Omega 3 and Fiber for Weight Loss,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61WtYterCSS._AC_UL320_.jpg,https://www.amazon.in/Go-Vegan-Unroasted-Seeds-Weight/dp/B08GG64DZK/ref=sr_1_76?qid=1679216504&s=grocery&sr=1-76,4.2,"2,789",₹199,₹399
"Britannia Marie Gold Marie Gold Biscuits Pouch, 468g +117g extra or 480g+120g (Weight May Vary)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71z-v1WdAOL._AC_UL320_.jpg,https://www.amazon.in/Britannia-Marie-Combi-600g/dp/B01LWXXJ4G/ref=sr_1_77_f3_0g_fs?qid=1679216504&s=grocery&sr=1-77,4.5,"2,976",,₹88
"Tata Sampann 100% Pure California Almonds Whole, 500g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61ltId84kyL._AC_UL320_.jpg,https://www.amazon.in/Tata-Sampann-California-Almonds-Whole/dp/B09GNV7YZM/ref=sr_1_78?qid=1679216504&s=grocery&sr=1-78,4.3,"2,685",₹530,₹655
"Parle Rusk Premium Elaichi Flavour, 400g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61oXa-EhW-L._AC_UL320_.jpg,https://www.amazon.in/Parle-Rusk-Premium-Elaichi-Flavour/dp/B08KR2Y113/ref=sr_1_79?qid=1679216504&s=grocery&sr=1-79,4.2,917,₹69,₹75
Britannia Toastea Premium Bake Rusk 250g,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51yGTEzxJHL._AC_UL320_.jpg,https://www.amazon.in/Britannia-Suji-Toast-200g/dp/B00S9BUJYO/ref=sr_1_80?qid=1679216504&s=grocery&sr=1-80,4.3,"6,385",₹45,₹50
True Elements Chia Seeds 250g - Non-GMO Seeds | Rich in Omega -3 & Fibre | Healthy Snacks for Weight loss management,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71HCM2dnlhL._AC_UL320_.jpg,https://www.amazon.in/True-Elements-Chia-Seeds-250g/dp/B01M6ZAIXL/ref=sr_1_81?qid=1679216504&s=grocery&sr=1-81,4.3,"4,207",₹199,₹300
"Tata Sampann 100% Pure Premium Raisins Seedless, 200g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61R08q3S9zL._AC_UL320_.jpg,https://www.amazon.in/Tata-Sampann-Premium-Raisins-Seedless/dp/B09GNSFRVC/ref=sr_1_82?qid=1679216504&s=grocery&sr=1-82,4.4,"2,467",₹93,₹103
"McVitie's Digestive High Fibre biscuits with Goodness of Wholewheat, 959.1g/1kg Super Saver Family Pack (weight may vary)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61V50e7yEOL._AC_UL320_.jpg,https://www.amazon.in/McVities-Digestive-1kg/dp/B0185QC3VO/ref=sr_1_83?qid=1679216504&s=grocery&sr=1-83,4.3,"7,186",₹175,₹199
"Amazon Brand - Vedaka Foxnuts (Phool Makhana), 100g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81hT2+8VYWL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Vedaka-Foxnuts-Makhana/dp/B07N98QFXB/ref=sr_1_84_f3_0g_fs?qid=1679216504&s=grocery&sr=1-84,4.2,"4,932",₹99,₹300
"Cadbury Bournvita Biscuits, 250g Tiffin Pack",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71nVBDkGsdL._AC_UL320_.jpg,https://www.amazon.in/Cadbury-Bournvita-Vitamins-Chocolate-Biscuits/dp/B07FRBYV2Z/ref=sr_1_85?qid=1679216504&s=grocery&sr=1-85,4.4,"5,755",,₹70
"The Healthy Binge | Baked snacks | Assorted pack of Ragi, Jowar & Moringa crispies | 100% natural | Guilt Free Snacking | ...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81lJXHtS3gL._AC_UL320_.jpg,https://www.amazon.in/Healthy-Binge-Assorted-crispies-cholesterol/dp/B08ZDF5L43/ref=sr_1_86?qid=1679216504&s=grocery&sr=1-86,3.9,755,,₹240
"Britannia 50-50 Maska Chaska, 40.5g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61EZh0v-CFL._AC_UL320_.jpg,https://www.amazon.in/Britannia-50-50-Maska-Chaska-50g/dp/B00S9BOOZO/ref=sr_1_87_f3_0g_fs?qid=1679216504&s=grocery&sr=1-87,4.4,"1,193",,₹10
"Britannia Good Day Butter Cookies, 60g or (53g+15g)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51aHuBcjFJL._AC_UL320_.jpg,https://www.amazon.in/Britannia-Good-Day-Biscuit-Butter/dp/B08FRC2PX4/ref=sr_1_88_f3_0g_fs?qid=1679216504&s=grocery&sr=1-88,4.4,618,,₹10
"Tulsi California Walnuts Kernels Premium,200g,Raw",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81EGKq5bdGL._AC_UL320_.jpg,https://www.amazon.in/Tulsi-Walnut-Kernels-200g/dp/B01HBRBY5E/ref=sr_1_89?qid=1679216504&s=grocery&sr=1-89,4.2,"19,175",₹314,₹350
"Kurkure Yummy Cheese Puffcorn Namkeen, 28g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71SjZUrMwsL._AC_UL320_.jpg,https://www.amazon.in/Kurkure-Yummy-Cheese-Puffcorn-Namkeen/dp/B00EZZPS80/ref=sr_1_90?qid=1679216504&s=grocery&sr=1-90,4.4,"1,485",₹9,₹10
"Tulsi California Walnuts Kernels Premium 400g (Raw,200g x 2)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/81-JyhBCvlL._AC_UL320_.jpg,https://www.amazon.in/Tulsi-Walnut-Kernels-Vacuum-Pack/dp/B06Y689WC5/ref=sr_1_91?qid=1679216504&s=grocery&sr=1-91,4.2,"9,631",₹599,₹830
"Unibic Choco kiss, Choco Filled Cookies, Limited Edition 475G",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/517UfkjdcgL._AC_UL320_.jpg,https://www.amazon.in/Unibic-Choco-Filled-Cookies-Limited/dp/B0BSNPCKZB/ref=sr_1_92?qid=1679216504&s=grocery&sr=1-92,4.0,54,₹140,₹350
"Amazon Brand - Vedaka Premium Pumpkin Seeds, 200g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91oHM64tEkL._AC_UL320_.jpg,https://www.amazon.in/Vedaka-Premium-Pumpkin-Seeds-200g/dp/B07GQW1HJC/ref=sr_1_93?qid=1679216504&s=grocery&sr=1-93,4.3,"12,164",₹188,₹240
"Lay's Potato Chips 24g/27g, West Indies Hot 'n' Sweet Chilli flavour, Crunchy Chips & Snacks (weight may vary )",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/718mIkrmCfL._AC_UL320_.jpg,https://www.amazon.in/Lays-Sweet-Chilli-Potato-Chips/dp/B00E0OAMHI/ref=sr_1_94?qid=1679216504&s=grocery&sr=1-94,4.3,864,₹9,₹10
"Cadbury Oreo Chocolate flavour Cookie Sandwich Cream Biscuit Family pack (288.75g, Pack of 3 x 96.25g / 300g , Pack of 3 x...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71DSe7mX-yL._AC_UL320_.jpg,https://www.amazon.in/Cadbury-Choco-Creme-Biscuit-Family/dp/B07S3V6XP7/ref=sr_1_95?qid=1679216504&s=grocery&sr=1-95,4.4,"4,275",₹68,₹85
Mom's Magic Rich Cashew Almond Cookies | Roasted Cashew Almond | Rich Butter biscuits | Mom's favourite baked cookies 584g,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/715yyT6SWEL._AC_UL320_.jpg,https://www.amazon.in/Sunfeast-Moms-Magic-Cashew-Almond/dp/B07Q8T3G6M/ref=sr_1_96?qid=1679216504&s=grocery&sr=1-96,4.4,"6,009",₹120,₹130
"Britannia Good Day Choco Chip Cookies, 400 g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61FR04MG1dL._AC_UL320_.jpg,https://www.amazon.in/Britannia-Good-Chocochips-100g-Pack/dp/B07BHXCMCW/ref=sr_1_97?qid=1679216506&s=grocery&sr=1-97,4.4,"1,273",₹135,₹140
"Nutri Organics Flax Seeds 1kg - Raw Unroasted Flaxseed Alsi Seeds for Eating Weight Loss Hair Growth, Diet Snack food",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/615315fmfcL._AC_UL320_.jpg,https://www.amazon.in/Nutri-Organics-Premium-Eating-Weight/dp/B08HV5SH8Z/ref=sr_1_98?qid=1679216506&s=grocery&sr=1-98,4.4,"2,469",₹199,₹338
"Paper Boat Chikki Jar, Peanut Bar, No Added Preservatives and Colours | Gajak | Sweets | Made with Jaggery | Gazak (50 pie...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71HKcE1UyKL._AC_UL320_.jpg,https://www.amazon.in/Paper-Boat-Chikki-800g-Pet/dp/B074X281CP/ref=sr_1_99?qid=1679216506&s=grocery&sr=1-99,4.3,"12,192",₹308,₹350
"Beyond Snáck Kerala Banana Chips | 3 Pack Combo, 300g| Original Style, Peri Peri, Sour Cream Onion & Parsley (3X100g)",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51+uMc4An2L._AC_UL320_.jpg,https://www.amazon.in/Beyond-Sn%C3%A1ck-Automated-3-Flavours-Original/dp/B084Q8D86V/ref=sr_1_100?qid=1679216506&s=grocery&sr=1-100,3.7,"3,111",₹199,₹270
True Elements 7 in 1 Super Seeds Mix 250g - Mix Seeds | Diet Snacks | Roasted Seeds for Eating,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/51kKNY+a9NL._AC_UL320_.jpg,https://www.amazon.in/True-Elements-Super-Seeds-Eating/dp/B082SWR3GS/ref=sr_1_101?qid=1679216506&s=grocery&sr=1-101,4.4,"5,828",₹269,₹295
"Amazon Brand - Vedaka Popular Raisins, 1 kg",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/91QF3Nw1-mL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Vedaka-Popular-Raisins/dp/B07GR82XJR/ref=sr_1_102?qid=1679216506&s=grocery&sr=1-102,4.2,"13,108",₹359,₹800
"Happilo Premium International Omani Dates 250g, Khajoor/Khajur, Healthy & Nutritious Snack, Rich in Vitamins & Minerals, N...",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71G0jVEVROL._AC_UL320_.jpg,https://www.amazon.in/Happilo-Premium-International-Omani-Dates/dp/B0758J61YD/ref=sr_1_103?qid=1679216506&s=grocery&sr=1-103,4.2,"6,534",₹149,₹175
Neuherbs Organic Raw & Unroasted Pumpkin Seeds | Immunity Booster and Fiber Rich Superfood | Rich Source of Omega 3 | High...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61cAECSkSUL._AC_UL320_.jpg,https://www.amazon.in/Neuherbs-Raw-Pumpkin-Seeds-Superfood/dp/B07R55QNXB/ref=sr_1_104?qid=1679216506&s=grocery&sr=1-104,4.4,"8,905",₹188,₹280
Elly Nuts 100% Natural and Premium Healthy Mix Dry Fruits and Nuts | Healthy for Every Occasion Fresh and Healthy Dry Frui...,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/716+Hb5aYhL._AC_UL320_.jpg,https://www.amazon.in/Elly-Nuts-Natural-Premium-Occasion/dp/B0BWV2KWBB/ref=sr_1_105?qid=1679216506&s=grocery&sr=1-105,4.3,52,₹649,"₹1,299"
MTR 3 Mins Breakfast Poha Pouch 60g,grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/61IMCfhVF5L._AC_UL320_.jpg,https://www.amazon.in/MTR-Inst-Regular-Poha-Pouch/dp/B018AUYBW4/ref=sr_1_106_f3_0g_fs?qid=1679216506&s=grocery&sr=1-106,4.1,"4,721",₹25,₹27
"Kurkure Namkeen Chips, Chilli Chatka Flavour, Crispy Spicy Chips & Snacks, 75g",grocery & gourmet foods,Snack Foods,https://m.media-amazon.com/images/I/71rQwrAVt9L._AC_UL320_.jpg,https://www.amazon.in/Kurkure-Namkeen-Chilli-Chatka-Pack/dp/B074NBPRR4/ref=sr_1_107_f3_0g_fs?qid=1679216506&s=grocery&sr=1-107,4.4,"1,289",,₹20
