name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Amazon Brand - Solimo Diamond Dreams 144 TC 100% Cotton Double Bedsheet with 2 Complimentary Pillow Covers - Brown,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/A1Y4w1y+wtL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Diamond-Bedsheet-Complimentary/dp/B07712JX4H/ref=sr_1_313?qid=1679213252&s=kitchen&sr=1-313,4.3,"2,258",₹680.96,"₹1,400"
"Story@Home 100% Cotton Elegant Design Queen Size Flat Sheets 1 Bedsheet with 2 Pillow Covers - (Dark Grey, Queen)",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81HWWBhtNOL._AC_UL320_.jpg,https://www.amazon.in/Story-Home-Elegant-Bedsheets-Complementary/dp/B083KJTT2K/ref=sr_1_314?qid=1679213252&s=kitchen&sr=1-314,4.0,"3,404",₹749,"₹1,799"
NISHOMES Velvet Unicorn Design Printed Kids Cartoon Pillow Fiber Filled Size 12x18 Inches (Pink),home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61dSaqFoa2L._AC_UL320_.jpg,https://www.amazon.in/Nishomes-Velvet-Unicorn-Printed-Cartoon/dp/B097C9BFL4/ref=sr_1_315?qid=1679213252&s=kitchen&sr=1-315,4.1,346,₹248,₹599
"Cloth Fusion Waterproof 250 GSM Quilted Cotton Mattress Protector/Cover 78""x72"" - King, Navy",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/5115XvY2KeL._AC_UL320_.jpg,https://www.amazon.in/Cloth-Fusion-Waterproof-Mattress-Protector/dp/B0BM4QJ7B3/ref=sr_1_316?qid=1679213252&s=kitchen&sr=1-316,4.1,131,"₹1,699","₹2,699"
Fareto Nappy Changing Mat/Sleeping mats/Water Proof Bed Protector with Foam Cushioned for New Born Baby 4 Sheets (0-3 Mont...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61ktFmIStDL._AC_UL320_.jpg,https://www.amazon.in/Fareto-Changing-Protector-Cushioned-Multicolour/dp/B07CSR8LRL/ref=sr_1_317?qid=1679213252&s=kitchen&sr=1-317,3.7,"2,870",₹292,₹699
"Chicco Baby Feeding Bottle Fast and Effective Sterilization for Nipples and Accessories, Auto Shut Off, Kills Germs 2 in 1...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/515kEKTbEsL._AC_UL320_.jpg,https://www.amazon.in/Chicco-Sterilizer-2-in-1/dp/B00SN4GKKE/ref=sr_1_318?qid=1679213252&s=kitchen&sr=1-318,4.2,"9,939","₹3,215","₹3,699"
"haus & kinder Chic Floral Art 100% Cotton Double Bedsheet with 2 Pillow Covers 186 TC, Size 100 inch by 90 inch (Violet Grey)",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81RCH3FCVVL._AC_UL320_.jpg,https://www.amazon.in/haus-kinder-Floral-Cotton-Bedsheet/dp/B07W3F9XFN/ref=sr_1_319?qid=1679213252&s=kitchen&sr=1-319,3.9,"1,148",₹999,"₹1,999"
BSB HOME® Mink Blanket for Double Bed 1.9 kg Blanket | Ultrasoft & Lightweight Solid Blanket for Winter & Mild Winter Sof...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Lr-D+3cyL._AC_UL320_.jpg,https://www.amazon.in/BSB-Blanket-Double-Ultrasoft-Lightweight/dp/B0B9WYK2GN/ref=sr_1_320?qid=1679213252&s=kitchen&sr=1-320,3.8,449,₹649,₹999
NEW COMERS® Milestone Blanket and Props for Baby's Monthly Photoshoot|1 to 12 Month Cards|Multiuse Products|Ac Room Blanke...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81z-HvbmJ+L._AC_UL320_.jpg,https://www.amazon.in/NEW-Milestone-Photoshoot-Multiuse-Blanket-135x115/dp/B0BDDQSFTT/ref=sr_1_321?qid=1679213252&s=kitchen&sr=1-321,4.0,49,₹699,"₹1,499"
RajasthaniKart® Comfort Rajasthani Jaipuri Traditional Sanganeri Print 144 TC 100% Cotton Single Bedsheet with 1 Pillow Co...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81nv7UIdMoL._AC_UL320_.jpg,https://www.amazon.in/RajasthaniKart-Classic-Cotton-Single-Bedsheet/dp/B071LJMTG2/ref=sr_1_322?qid=1679213252&s=kitchen&sr=1-322,3.8,937,₹299,₹799
BSB HOME Prime Collections 160tc Pure Microfiber Glace Cotton Breathable Supersoft Wrinkelfree Double Bedsheet with 2 King...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61cXICe87JL._AC_UL320_.jpg,https://www.amazon.in/BSB-HOME-Collections-Wrinkelfree-Covers-Green/dp/B0B825N8F6/ref=sr_1_323?qid=1679213252&s=kitchen&sr=1-323,3.7,106,₹349,₹999
"BSB HOME Kingston Collection Ultra King Size Bedsheets with 2 King Size Pillow Covers|Luxury Soft Sheets, Breathable, Shri...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51xr6EqPoQL._AC_UL320_.jpg,https://www.amazon.in/BSB-HOME-Collection-King-Size/dp/B0B3VY1GMV/ref=sr_1_324?qid=1679213252&s=kitchen&sr=1-324,3.5,516,₹922,"₹1,499"
"Neruti Enterprise Ceiling Hanging Round Mosquito Net For Single Bed (3X6, 4X6 Ft, Polyester), White",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51B-W5F621L._AC_UL320_.jpg,https://www.amazon.in/Neruti-Enterprise-Ceiling-Mosquito-Polyester/dp/B08V5F9BP3/ref=sr_1_325?qid=1679213252&s=kitchen&sr=1-325,4.0,362,₹366,₹899
"Prostuff.in 2 PCS Ergonomic Bed Wedge Mattress Wedge Elevator, Mattress Lifter for Changing Sheets, Use to Easy Bed Making...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61okCIk+C+L._AC_UL320_.jpg,https://www.amazon.in/Prostuff-Ergonomic-Mattress-Elevator-Alleviate/dp/B0BSQVJCLJ/ref=sr_1_326?qid=1679213252&s=kitchen&sr=1-326,4.0,1,₹339,₹600
"Amazon Brand - Solimo Floral Breeze 144 TC 100% Cotton Double Bedsheet with 2 Pillow Covers, Green",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/A1XILGP2qSL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Floral-Bedsheet/dp/B076ZS5XH7/ref=sr_1_327?qid=1679213252&s=kitchen&sr=1-327,4.3,"4,091",₹719,"₹1,400"
Story@Home 210 TC Bedsheet for Single Bed Cotton 1 Single Bedsheets with 1 Pillow Cover for Kids (Ivory and Navy Blue),home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/819Ap2egzFL._AC_UL320_.jpg,https://www.amazon.in/Story-Home-Collection-Single-Bedsheet/dp/B097Y3Y191/ref=sr_1_328?qid=1679213252&s=kitchen&sr=1-328,3.9,231,₹449,₹999
"Mega Style Velvet Soft Neck Supporting Solid Baby Mustered Pillow (0-9 Months) Pink (Cotton & Velvet, Pack of 1)",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41KaiMBPvdL._AC_UL320_.jpg,https://www.amazon.in/Mega-Style-Supporting-Mustered-Pillow/dp/B08Y3C8ZNT/ref=sr_1_329?qid=1679213252&s=kitchen&sr=1-329,4.3,619,₹199,₹699
"Amazon Brand - Solimo Fuzzy Strings 144 TC 100% Cotton Double Bedsheet with 2 Pillow Covers, Orange",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91IkRx3nqdL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Strings-Bedsheet/dp/B076ZZZ43H/ref=sr_1_330?qid=1679213252&s=kitchen&sr=1-330,4.5,"2,984",₹809,"₹1,400"
"Sashaa World Striped Throw Blanket | Throw for Living Room, Sofa, Bed, Chair, Picnic & Used for Gift | Natural & Beige Thr...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ck8XK8RSL._AC_UL320_.jpg,https://www.amazon.in/SASHAA-WORLD-Striped-Blanket-Cotton/dp/B09S3XGLVT/ref=sr_1_331?qid=1679213252&s=kitchen&sr=1-331,4.4,213,₹854,"₹2,999"
"Amazon Brand - Solimo Solid 144 TC 100% Cotton Double Bedsheet with 2 Pillow Covers, Apple Green",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Ix0Jzp80L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Cotton-Bedsheet/dp/B07711FW6R/ref=sr_1_332?qid=1679213252&s=kitchen&sr=1-332,4.2,"2,765",₹749,"₹1,400"
"LuvLap Soft 100% Cotton Hooded Wrapper Cum Warm, Blanket, for New Born Baby to 3 Year Old, 75cmx75cm, Elephant Print (Pink)",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61dC4dH0eKL._AC_UL320_.jpg,https://www.amazon.in/LuvLap-Wrapper-Blanket-75cmx75cm-Elephant/dp/B097D5SJ9P/ref=sr_1_333?qid=1679213252&s=kitchen&sr=1-333,4.1,470,₹249,₹345
"Kuber Industries Mattress Protector Sheet|Water Resistant & DustProof|Breathable Fabric, Size 198 x 198 cm (Pink, Plastic)",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81rOHBSCieL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Plastic-Mattress-Protector/dp/B07929FZW1/ref=sr_1_334?qid=1679213252&s=kitchen&sr=1-334,3.5,"2,914",₹247,₹828
Huesland by Ahmedabad Cotton 144 TC Cotton Bedsheet for Double Bed with 2 Pillow Covers - Beige & Green,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91V6fGhPvFL._AC_UL320_.jpg,https://www.amazon.in/Ahmedabad-Cotton-Comfort-Double-Bedsheet/dp/B07B2WFWS6/ref=sr_1_335?qid=1679213252&s=kitchen&sr=1-335,3.9,"1,343",₹678,₹995
Toddylon Baby Bedding Set for New Born Play Gym Bed (0-6 Months) Blue,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91gJ0-nFd5S._AC_UL320_.jpg,https://www.amazon.in/Toddylon-Mosquito-Printed-Bedding-Months/dp/B08PZ13325/ref=sr_1_336?qid=1679213252&s=kitchen&sr=1-336,4.0,784,₹594,₹999
"LORETO – A QUALITY LINEN BRAND 144 TC Cotton Double Bedsheet with 2 Pillow Covers - White & Grey, Floral",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/71Nki7uS9XL._AC_UL320_.jpg,https://www.amazon.in/Loreto-Quality-Cotton-Double-Bedsheet/dp/B07QYC8ZRL/ref=sr_1_529?qid=1679213256&s=kitchen&sr=1-529,3.9,"1,607",₹699,"₹1,399"
Trance Home Linen 100% Cotton 200 TC Satin Striped Elastic Single Fitted Bedsheet | Elasticated Fitted Bedspread for Singl...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/71ldFUh6NjL._AC_UL320_.jpg,https://www.amazon.in/Trance-Home-Linen-Cotton-Bedsheet/dp/B01C4A6I0O/ref=sr_1_530?qid=1679213256&s=kitchen&sr=1-530,3.9,"1,200",₹799,"₹1,499"
Huesland by Ahmedabad Cotton 144 TC Cotton Single Bedsheet with 1 Pillow Cover - Grey and Yellow,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/71Rg6wfOmrL._AC_UL320_.jpg,https://www.amazon.in/HUESLAND-Ahmedabad-Cotton-Comfort-Bedsheet/dp/B08CSP8HDP/ref=sr_1_531?qid=1679213256&s=kitchen&sr=1-531,4.1,355,₹448,₹699
"Amazon Basics Microfiber Picnic Blanket with waterproof backing, 150 x 195 cm, Multicolour",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/91HV0XwOvIL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Picnic-Blanket-Waterproof-Backing/dp/B07CX73HWP/ref=sr_1_532?qid=1679213256&s=kitchen&sr=1-532,4.3,"2,233",₹729,"₹1,500"
"Fegore Foldable Baby Mosquito Net for Single Size , Polyester Material for 0 to 24 Month Babies(Color :- White , Size :- 4...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/61iOIMP2McL._AC_UL320_.jpg,https://www.amazon.in/Fegore-Foldable-Mosquito-Polyester-Material/dp/B09JWLR34D/ref=sr_1_533?qid=1679213256&s=kitchen&sr=1-533,4.0,223,₹537.10,₹999
"BSB Home® Premium Plush Double Blanket | 300 GSM Lightweight Cozy Soft for Bed, Sofa, Couch, Travel & Camping| 220x230 cm ...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/712hTQx+yAL._AC_UL320_.jpg,https://www.amazon.in/BSB-Premium-Blanket-Lightweight-Camping/dp/B0B5LDFC4K/ref=sr_1_534?qid=1679213256&s=kitchen&sr=1-534,3.5,86,₹929,"₹1,999"
Livmoda Cartoon Printed Kids Bedsheet for Double Bed King Size-Cotton-90x100inch with 2 Pillow Covers-Mickey Print(Multico...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/71tCetRiCCL._AC_UL320_.jpg,https://www.amazon.in/Livmoda-Cartoon-Bedsheet-Size-Cotton-90x100inch-Covers-Mickey/dp/B08L8GPDW9/ref=sr_1_535?qid=1679213256&s=kitchen&sr=1-535,3.8,556,₹488,"₹1,299"
"COZY FURNISH Super Soft Brushed Microfiber Cotton Double Bedsheet with 2 Pillow Covers,Bedsheet 90X100(Inches) Pillow Cove...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/71QjAC97v6L._AC_UL320_.jpg,https://www.amazon.in/COZY-FURNISH-Brushed-Microfiber-Bedsheet/dp/B09XV249SS/ref=sr_1_536?qid=1679213256&s=kitchen&sr=1-536,3.9,"1,250",₹489,₹999
"la' amour Prime Collection Offered 180TC Single Bedsheet Size, 60X90 with 1 Matching Pillow Covers Size, 17X27 Color-Coffe...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/51ybmeAXuGL._AC_UL320_.jpg,https://www.amazon.in/amour-Collection-Bedsheet-Color-Coffee-Multicolor/dp/B0B3ML3Z1K/ref=sr_1_537?qid=1679213256&s=kitchen&sr=1-537,3.7,171,₹149,₹799
DESI DHANG Organic Cotton Bhagalpuri Silky Extra Soft Feel Chadar- Yellow (Size 240 x 130 cm) skinfriendly,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/61FsImOIpDL._AC_UL320_.jpg,https://www.amazon.in/DESI-DHANG-Organic-Bhagalpuri-Chadar/dp/B093THXT65/ref=sr_1_538?qid=1679213256&s=kitchen&sr=1-538,3.4,171,₹265,₹499
Trance Home Linen Silky Bamboo Terry Waterproof Mattress Protector | Antibacterial Hypoallergenic Breathable Elastic Fitte...,home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/61FJ--+4KqL._AC_UL320_.jpg,https://www.amazon.in/Trance-Home-Linen-Antibacterial-Hypoallergenic/dp/B08Q8PM19W/ref=sr_1_539?qid=1679213256&s=kitchen&sr=1-539,4.2,428,"₹1,328","₹3,999"
"Amazon Brand - Solimo Bubble Bounty 144 TC Cotton Single Bedsheet with Pillow Covers, Blue",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/81bDNP9VUwL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Bubble-Bedsheet/dp/B076ZLK9KC/ref=sr_1_540?qid=1679213256&s=kitchen&sr=1-540,4.3,"1,178",₹569,₹900
"Mosquito Net ^ REXERA Foldable Mosquito Net /Machhardani - Double Bed, King-Size 200 cm (6.5ft) X 200 cm (6.5ft) X 145 cm...",home & kitchen,Bedroom Linen,https://m.media-amazon.com/images/I/7160hg3DR-L._AC_UL320_.jpg,https://www.amazon.in/Mosquito-Net-REXERA-Foldable-Machhardani/dp/B0BVMJZ6MF/ref=sr_1_541?qid=1679213256&s=kitchen&sr=1-541,5.0,39,₹699,"₹2,000"
